MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,FrstFlrSF,BsmtFinSF2_Flag,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RemodAdd,BuiltYear1,BuiltYear2,BuiltYear3,BuiltYear4,BuiltYear5,BsmtFTM_Flag,GasA_Flag,HasGrg,HasPool,SalePrice
50,2,60.0,74.73954776421918,1,2,2,1,2,1,1,1.8,6,7,1920,1998,1,1,3,1,3,3,3,3,3,1,1,0.0,0,30.01666203960727,30.01666203960727,4,1,5,34.61213659975356,0,0,1,0,4,1,3,7,1,0,0,0,0,0,0.0,0,1,0.0,9.899494936611665,1,0,0,9,2008,4,3,6.992096427415888,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,11.288531131754366
160,2,24.0,43.81780460041329,1,1,1,1,1,1,4,2.0,5,5,1971,1971,1,1,2,2,3,3,2,3,3,1,3,21.702534414210707,0,17.146428199482248,27.65863337187866,5,1,5,36.945906403822335,1,0,1,1,2,1,3,6,2,0,0,2,1,2,20.97617696340303,3,3,15.491933384829668,6.0,0,0,0,8,2007,1,1,6.639875833826536,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.715866308966918
60,4,100.0,104.11051820061218,1,2,1,2,1,1,1,2.0,6,5,1997,1998,1,1,1,1,3,3,1,4,3,1,1,0.0,0,30.430248109405877,30.430248109405877,5,1,5,40.049968789001575,0,0,2,1,3,1,3,7,1,1,3,1,3,2,21.6794833886788,3,3,0.0,6.0,0,0,0,7,2008,1,1,6.8308742346461795,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,12.106252310247962
180,2,21.0,43.474130238568314,1,1,1,1,1,1,5,3.0,4,7,1972,1972,1,1,6,1,3,4,2,4,3,3,3,22.24859546128699,0,11.61895003862225,25.099800796022265,4,1,5,25.099800796022265,1,0,1,0,1,1,3,3,1,0,0,0,0,0,0.0,0,3,9.38083151964686,0.0,0,0,0,6,2008,1,1,6.4457198193855785,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11.302204433654575
60,4,43.0,103.2811696293182,1,3,1,3,5,1,1,2.0,7,6,1996,1996,1,1,1,1,4,3,1,4,3,3,2,19.621416870348583,344,8.366600265340756,28.26658805020514,5,1,5,40.755367744629666,1,0,2,1,3,1,4,6,1,1,3,1,2,2,23.45207879911715,3,3,12.569805089976535,7.810249675906654,0,0,0,4,2009,5,1,6.717804695023691,18.547236990991408,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12.26434155365415
50,2,40.0,66.332495807108,1,1,1,1,1,1,1,1.8,6,8,1920,1950,1,1,9,1,3,3,3,2,3,1,1,0.0,0,25.45584412271571,25.45584412271571,3,1,4,33.436506994600975,0,0,1,0,2,1,3,6,1,0,0,2,1,2,20.97617696340303,3,3,0.0,0.0,0,0,0,10,2006,1,1,6.598509028614515,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.661345470088502
45,2,50.0,77.45966692414834,1,1,1,1,1,1,1,1.5,6,7,1926,2004,1,1,4,1,4,3,1,3,3,1,1,0.0,0,29.732137494637012,29.732137494637012,4,1,5,30.066592756745816,0,0,1,0,2,1,3,4,1,0,0,2,1,1,13.416407864998739,3,3,0.0,0.0,0,0,0,1,2009,1,1,6.806829360392176,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.686878772093667
30,4,40.0,65.4217089351845,1,1,1,1,1,1,1,1.0,5,6,1913,2002,1,1,8,1,3,3,1,3,3,1,5,19.1049731745428,0,8.660254037844387,20.97617696340303,3,0,5,26.343879744638983,0,0,1,0,2,1,4,4,1,1,4,2,1,1,18.76166303929372,3,2,0.0,0.0,1,0,0,3,2007,1,1,6.542471960506805,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,11.411446296020374
50,4,67.0,111.14854924829204,1,1,1,2,1,1,1,1.8,6,8,1920,2000,1,1,4,1,3,3,3,3,2,2,1,0.0,0,26.153393661244042,26.153393661244042,4,1,5,34.583232931581165,0,0,1,0,3,1,4,7,1,0,0,2,1,2,22.978250586152114,3,3,0.0,6.782329983125268,2,2,800,8,2009,6,1,6.52795791762255,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.608235644774552
20,4,105.0,124.22157622571048,1,1,1,1,1,1,1,1.0,10,5,2008,2008,2,1,1,3,5,3,1,5,3,4,2,42.035699113967404,539,28.071337695236398,55.62373594069352,5,1,5,49.01020301937138,1,0,2,0,2,1,5,10,1,2,4,1,3,3,25.92296279363144,3,3,0.0,8.48528137423857,0,0,0,4,2009,1,1,7.784057002639929,23.2163735324878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,13.226723392728571
90,4,92.0,110.03635762783135,1,1,1,1,1,1,3,1.0,4,4,1955,1955,1,1,1,2,3,3,2,3,3,1,3,11.532562594670797,0,36.15245496505044,37.94733192202055,3,0,3,37.94733192202055,0,0,2,0,4,2,2,8,1,0,0,0,0,0,0.0,0,3,0.0,0.0,0,0,0,9,2008,1,1,7.272398392570047,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11.678439903447801
50,2,52.0,78.99367063252599,1,1,1,1,1,1,1,1.8,5,7,1930,1992,1,1,3,1,3,3,1,3,3,1,1,0.0,0,32.83291031876401,32.83291031876401,3,1,5,39.66106403010388,0,0,2,0,3,1,3,8,1,1,4,2,1,2,18.973665961010276,3,2,0.0,0.0,0,0,0,6,2008,1,1,7.028201432058005,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,12.000891794590137
120,4,53.0,62.625873247404705,1,1,1,1,1,1,4,1.0,7,5,2006,2007,1,1,8,2,4,3,1,5,3,3,1,0.0,0,35.4682957019364,35.4682957019364,5,1,5,35.4682957019364,0,0,2,0,2,1,4,6,1,1,4,1,3,3,25.45584412271571,3,3,12.0,4.0,0,0,0,6,2007,2,2,7.1372784372603855,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,12.058152515453552
60,4,70.0,93.54143466934853,1,1,1,1,1,1,1,2.0,7,5,1994,1995,1,1,1,1,4,4,1,4,3,1,2,25.337718918639855,0,16.522711641858304,30.24896692450835,5,1,5,43.68065933568311,1,0,2,1,4,1,4,8,1,1,3,1,1,2,22.20360331117452,3,3,12.0,11.532562594670797,0,0,0,7,2008,1,1,6.838405200847344,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,12.254862809699606
20,4,73.0,99.27235264664579,1,1,1,2,1,1,1,1.0,6,5,1956,1956,2,1,4,1,3,3,2,3,3,1,1,0.0,0,37.89459064299283,37.89459064299283,2,1,5,41.09744517606904,0,0,1,0,3,1,3,7,1,1,4,1,1,2,21.908902300206645,3,3,0.0,0.0,1,0,0,11,2009,3,1,7.4318919168078,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,11.755871643580617
20,4,137.0,128.42118205342916,1,2,1,2,7,1,1,1.0,6,6,1966,2002,1,1,7,1,4,3,2,3,3,1,3,15.716233645501712,713,23.600847442411894,38.948684188300895,5,1,5,43.45112196480086,0,0,2,1,2,1,4,6,4,1,4,1,3,2,24.041630560342615,3,3,0.0,0.0,0,0,0,6,2010,1,1,7.543273346705446,26.70205984563738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,12.154779351142624
60,4,69.0,105.89617556833674,1,2,1,2,1,1,1,2.0,7,5,1998,1999,1,1,1,1,4,3,1,4,3,1,1,0.0,0,30.495901363953813,30.495901363953813,4,1,5,43.42810150121693,0,0,2,1,4,1,4,10,1,1,3,1,3,2,20.760539492026695,3,3,9.433981132056603,0.0,0,0,0,7,2006,1,1,6.862757913051401,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,12.205572520488492
50,2,50.0,92.73618495495704,1,1,2,1,1,1,1,1.8,6,6,1937,1950,1,1,3,1,3,3,3,3,3,1,1,0.0,0,27.92848008753788,27.92848008753788,3,1,5,37.094473981982816,0,0,2,0,3,1,3,7,1,1,4,2,1,1,14.071247279470288,3,1,0.0,0.0,0,0,0,6,2006,1,1,6.659293919683638,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.691071650353702
50,2,50.0,77.45966692414834,1,1,1,1,1,1,1,1.8,3,7,1948,2002,1,1,3,1,3,4,2,3,3,1,3,18.193405398660254,0,17.832554500127006,25.475478405713993,5,1,5,34.39476704383968,0,0,1,1,2,1,3,6,1,0,0,2,1,1,17.549928774784245,3,3,0.0,13.2664991614216,0,0,0,6,2007,1,1,6.520621127558696,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,11.695247021764184
30,2,70.0,75.39230729988306,1,1,1,1,1,1,1,1.0,6,8,1930,2005,2,1,4,1,3,3,3,3,3,1,1,0.0,0,28.513154858766505,28.513154858766505,5,1,4,28.513154858766505,0,0,1,0,2,1,4,5,1,0,0,2,1,1,16.431676725154983,2,1,0.0,10.63014581273465,0,0,0,6,2006,1,1,6.70073110954781,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.608235644774552
20,4,62.0,266.00939833020936,1,2,4,1,1,1,1,1.0,7,5,1975,1975,1,3,5,1,3,3,2,4,3,4,3,25.592967784139454,0,29.631064780058107,39.153543900903784,3,1,5,39.153543900903784,1,0,2,0,2,1,4,5,1,2,3,1,1,2,24.0,3,3,14.142135623730951,7.3484692283495345,0,0,0,12,2006,1,1,7.334981878871814,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.542544882151386
60,4,69.0,96.45206063117574,1,2,1,2,1,1,1,2.0,6,5,1996,1997,2,1,1,2,4,3,1,5,3,1,3,27.23967694375247,0,11.40175425099138,29.5296461204668,5,1,5,41.90465367951393,1,0,2,1,3,1,3,7,1,0,0,1,3,2,20.54263858417414,3,3,12.0,11.045361017187261,0,0,0,7,2007,1,1,6.78897174299217,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,12.225875272826354
60,5,75.0,94.86832980505137,1,1,1,1,1,1,1,2.0,8,5,2008,2008,1,1,1,1,4,3,1,4,3,1,1,0.0,0,27.712812921102035,27.712812921102035,5,1,5,39.87480407475377,0,0,2,1,3,1,4,6,1,0,0,1,2,2,26.0,3,3,0.0,5.477225575051661,0,0,0,6,2009,1,1,6.666956792429207,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,12.254862809699606
90,4,63.0,96.42095207992918,1,1,1,1,1,1,3,1.0,5,5,1976,1976,1,1,5,1,3,3,2,3,3,1,3,40.07492981902776,0,11.045361017187261,41.569219381653056,3,1,5,41.569219381653056,2,0,2,0,4,2,3,8,1,0,0,2,1,2,23.664319132398465,3,3,0.0,0.0,0,0,0,7,2006,1,4,7.454719949364001,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.144197241812087
20,4,80.0,97.97958971132712,1,1,1,1,1,1,1,1.0,7,6,1973,1973,2,1,2,2,3,3,2,3,3,1,3,30.265491900843113,0,18.05547008526779,35.24202037341219,2,1,5,35.24202037341219,0,0,1,1,3,1,3,6,1,1,3,1,1,2,22.978250586152114,3,3,0.0,0.0,0,0,0,9,2007,1,1,7.124478262493424,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.075394321888057
70,2,34.0,67.60917097554147,1,1,1,1,1,1,1,2.0,5,5,1916,1950,1,1,10,1,3,3,3,3,3,1,1,0.0,0,24.979991993593593,24.979991993593593,2,0,5,36.66060555964672,0,0,1,0,4,1,3,7,1,0,0,2,1,3,22.64950330581225,2,3,0.0,0.0,0,0,0,5,2008,3,3,6.436150368369428,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.49272275765271
20,4,69.0,230.70977439198367,1,2,4,3,1,1,1,1.0,4,6,1954,1994,3,2,5,1,3,3,2,4,3,4,4,33.406586176980134,0,15.748015748023622,36.932370625238775,5,1,5,40.779897008207364,1,0,1,0,2,1,4,6,2,2,4,1,3,2,23.0,3,3,14.966629547095765,11.704699910719626,0,0,0,3,2008,1,1,7.416378479192928,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,12.4529327234617
70,2,69.0,71.4142842854285,1,1,1,1,1,1,1,2.0,8,7,1925,1996,2,1,9,1,3,4,1,3,3,1,1,0.0,0,24.24871130596428,24.24871130596428,2,1,5,40.8166632639171,0,0,1,0,3,1,4,7,1,1,4,2,1,1,15.0996688705415,3,3,13.856406460551018,7.937253933193772,1,0,0,6,2008,1,1,6.725033642166843,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,11.9891596439666
50,4,69.0,83.75559682791354,1,2,2,2,1,1,1,1.8,5,4,1950,1950,1,1,3,4,3,3,2,3,3,1,5,13.601470508735444,0,22.891046284519195,26.627053911388696,3,1,5,34.68429039204925,1,0,1,0,3,1,4,5,1,1,3,2,1,1,18.76166303929372,3,3,0.0,0.0,0,0,0,7,2009,1,1,6.88653164253051,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,11.608235644774552
60,5,75.0,89.46507698538016,1,2,1,1,4,1,1,2.0,8,5,2009,2009,1,1,1,3,4,3,1,4,3,1,2,23.323807579381203,0,16.97056274847714,28.844410203711913,5,1,5,43.98863489584554,1,0,2,1,3,1,3,8,1,0,0,3,3,2,23.49468024894146,3,3,0.0,12.24744871391589,0,0,0,12,2009,2,2,6.723832440821209,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,12.481561937216318
70,4,60.0,84.8528137423857,1,1,1,1,2,1,1,2.0,7,9,1936,2007,1,1,4,1,4,4,1,4,4,1,3,18.708286933869708,210,0.0,23.664319132398465,5,1,5,33.689761055846034,1,0,1,0,3,1,4,6,1,0,0,2,2,2,24.0,3,3,16.0,0.0,1,0,0,4,2009,1,1,6.354370040797351,14.491376746189438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,11.951180395901384
20,4,60.0,91.0,1,2,1,1,1,1,1,1.0,5,5,1965,1965,1,1,3,1,3,3,2,3,3,1,5,23.515952032609693,311,0.0,29.393876913398138,4,1,5,29.393876913398138,0,0,1,0,3,1,3,5,1,1,1,2,1,1,18.973665961010276,3,3,0.0,0.0,4,0,0,12,2009,1,1,6.761572768804055,17.635192088548397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.041048081342682
70,4,74.0,109.48972554536796,1,2,3,1,1,1,1,2.0,6,7,1934,1995,2,1,9,1,3,3,2,3,3,1,5,18.05547008526779,0,19.72308292331602,26.739483914241877,2,1,4,40.74309757492672,0,0,1,1,3,1,3,6,1,1,4,2,1,1,15.491933384829668,3,3,0.0,0.0,0,0,0,8,2008,1,1,6.744059186311348,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,12.147913731356642
20,4,60.0,91.81503144910424,1,1,3,1,1,1,1,1.0,5,5,1978,1978,1,1,2,2,3,3,2,4,3,1,5,24.819347291981714,0,20.591260281974,32.2490309931942,3,1,5,32.2490309931942,0,0,2,0,3,1,3,5,1,0,0,0,0,0,0.0,0,3,0.0,0.0,0,0,0,8,2009,1,1,6.946975992135418,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.728036844587175
120,2,69.0,55.42562584220407,1,1,1,1,1,1,4,1.0,7,5,2004,2004,2,1,1,2,4,3,1,4,3,1,1,0.0,0,37.080992435478315,37.080992435478315,5,1,5,37.603191353926334,0,0,2,0,2,1,4,6,1,1,3,1,3,2,19.949937343260004,3,3,12.0,4.47213595499958,0,0,0,5,2006,1,1,7.254177846456518,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12.093687514935382
20,4,85.0,103.09219175087898,1,1,1,1,1,1,1,1.0,7,5,1970,1970,3,2,5,1,3,4,2,3,4,4,2,27.892651361962706,0,22.338307903688676,35.73513677041127,3,1,5,35.73513677041127,1,0,1,0,2,1,3,5,1,1,1,1,1,2,22.93468988235943,3,3,0.0,0.0,4,0,0,4,2007,1,1,7.152268856032539,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.025749091398891
70,4,79.0,97.36529155710468,1,1,1,1,3,1,1,2.0,5,7,1942,1995,1,1,3,3,3,3,2,3,3,1,5,19.6468827043885,0,18.49324200890693,26.981475126464083,5,1,5,40.54626986542659,0,0,1,1,3,1,4,7,1,2,4,1,1,1,17.663521732655695,3,3,12.96148139681572,0.0,0,0,0,6,2007,1,1,6.78897174299217,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,11.894780707439258
20,4,98.0,106.90182411914213,1,2,1,1,1,1,1,1.0,8,5,2006,2006,1,1,1,3,4,3,1,4,3,1,1,0.0,0,40.32369030731191,40.32369030731191,5,1,5,40.422765862815474,0,0,2,0,3,1,4,7,1,1,4,1,2,3,29.427877939124322,3,3,0.0,6.6332495807108,0,0,0,5,2007,1,1,7.3987862754199485,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12.429216196844383
60,4,76.0,96.38983348880731,1,2,1,2,9,1,1,2.0,6,5,1993,1993,1,1,2,2,4,3,1,4,3,1,2,20.639767440550294,0,20.149441679609886,28.844410203711913,5,1,5,41.352146256270665,0,0,2,1,3,1,4,7,1,0,0,1,2,2,22.494443758403985,3,3,12.0,8.366600265340756,0,0,0,6,2008,1,1,6.723832440821209,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12.138863895836725
120,4,69.0,82.58329128825031,1,2,1,2,1,1,4,1.0,8,5,1985,1985,1,1,2,1,4,3,1,4,3,3,2,19.183326093250876,1120,0.0,38.57460304397182,3,1,5,38.7556447501522,1,0,1,1,1,1,4,4,1,0,0,1,2,2,22.978250586152114,3,3,0.0,7.3484692283495345,0,0,0,6,2010,1,1,7.31455283232408,33.46640106136302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,12.26434155365415
60,4,92.0,109.32520294973159,1,1,1,1,7,1,1,2.0,7,6,1977,1977,5,4,8,1,3,3,2,4,3,1,1,0.0,0,28.42534080710379,28.42534080710379,3,1,5,44.37341546466758,0,0,2,1,3,1,3,8,1,1,4,1,2,2,23.108440016582687,3,3,0.0,0.0,0,0,0,11,2007,1,1,7.057036981697891,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,12.154779351142624
180,2,35.0,60.6217782649107,1,1,1,1,1,1,4,4.0,6,5,2005,2005,1,1,1,2,3,3,1,4,3,4,2,21.42428528562855,0,9.38083151964686,23.388031127053,5,1,5,32.7414110874898,1,0,1,0,2,1,3,5,1,0,0,5,2,2,22.9128784747792,3,3,0.0,5.291502622129181,0,0,0,6,2008,1,1,6.977281341630747,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11.904967552746252
20,4,110.0,122.38055401083949,1,2,1,1,1,1,1,1.0,8,5,2006,2007,1,1,1,2,4,3,1,5,3,4,2,36.742346141747674,0,25.019992006393608,44.45222154178574,5,1,5,44.45222154178574,1,0,2,0,2,1,4,7,1,1,5,1,2,3,30.133038346638727,3,3,15.811388300841896,7.937253933193772,0,0,0,7,2007,2,2,7.588829878307813,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,12.994530005894443
120,4,41.0,73.00684899377592,1,1,1,1,1,1,4,1.0,8,5,2000,2000,1,1,6,1,4,3,1,4,3,3,2,34.583232931581165,0,17.26267650163207,38.65229618017538,5,1,5,40.64480286580315,1,0,2,0,2,1,5,6,1,0,0,1,2,2,22.338307903688676,3,3,9.797958971132712,6.928203230275509,0,0,0,8,2007,1,1,7.409741954080923,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,12.43320821811392
20,4,80.0,92.0869154657707,1,1,1,2,1,1,1,1.0,5,6,1963,1963,2,1,2,1,3,3,2,3,3,1,2,25.099800796022265,0,18.439088914585774,31.144823004794873,3,1,5,31.144823004794873,1,0,1,0,2,1,3,5,1,0,0,2,1,2,24.979991993593593,3,3,0.0,4.898979485566356,0,0,0,7,2007,1,1,6.877296071497429,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.794337924408413
20,4,75.0,114.564392373896,1,1,1,1,1,1,1,1.0,6,5,1997,1998,1,1,1,2,3,3,1,4,3,4,2,31.52776554086889,0,22.0,38.44476557348217,5,1,5,38.63935817272331,1,0,2,0,3,1,4,7,1,1,3,1,3,2,22.538855339169288,3,3,11.832159566199232,6.244997998398398,0,0,0,4,2008,1,1,7.30854279753919,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,12.249610947544657
60,4,105.0,117.01709276853532,1,1,1,1,1,1,1,2.0,9,5,2006,2006,2,1,1,2,5,3,1,4,3,3,1,0.0,0,46.400431032480725,46.400431032480725,5,1,5,51.41011573610781,0,0,2,1,3,1,5,9,1,1,4,3,3,3,26.343879744638983,3,3,20.346989949375804,9.16515138991168,0,0,0,3,2007,1,1,7.634820677745543,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,12.84792653170257
20,4,79.0,103.13583276436954,1,1,1,1,1,1,1,1.0,8,5,2007,2008,2,1,1,3,4,3,1,5,3,4,2,35.888716889852724,0,20.42057785666214,41.291645644125154,5,1,5,41.44876355212541,1,0,2,0,3,1,4,7,1,1,4,1,2,3,28.74021572639983,3,3,14.422205101855956,6.6332495807108,0,0,0,9,2009,1,1,7.4489161025442,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,12.601487417784837
30,2,50.0,76.97402159170326,1,1,2,1,1,1,1,1.0,4,7,1937,2000,2,1,9,4,3,3,3,2,3,1,5,12.96148139681572,0,27.184554438136374,30.116440692751194,3,1,5,33.63034344160047,0,0,1,0,2,1,3,7,1,0,0,2,1,2,25.92296279363144,3,3,0.0,8.48528137423857,1,0,0,3,2007,1,5,7.030857476116121,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,11.401669829409995
